Strain,Stress_MPa,condition,nozzle_mm,gravity,run
0.4366405333833133,11.927965479344133,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.437402317535263,11.921001368016007,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.437402317535263,11.913713770359758,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.43772295085701,11.905895166844132,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.43856478133427385,11.898785334080458,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.43856478133427385,11.893215113133195,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4390459553271355,11.88562844321132,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.43920619731792737,11.878068476170307,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.43920619731792737,11.871473627537494,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.44020841912614633,11.864916162937883,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.44028861479162373,11.857367639988658,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.44097005393793254,11.851084833592182,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.44097005393793254,11.84390633627772,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4414512279307941,11.839036493748432,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4418120337553596,11.831937342137095,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4418120337553596,11.822537928074595,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.44257366856714575,11.818070917576557,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.44293447439171124,11.810716181248432,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4435758903753647,11.80429299399257,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4435758903753647,11.798364954441784,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4439767193625894,11.793369989842182,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4442975020244959,11.786314325779681,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4442975020244959,11.778303461521869,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4450991599989414,11.773744135349995,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4453397469953699,11.765454798191783,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4453397469953699,11.760302668064833,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4460211861416827,11.75396416708827,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.44650236013454425,11.747846155613658,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4468630166189505,11.74072030112147,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4468630166189505,11.735465174168345,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4476248007708959,11.729751520603894,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4479454340926432,11.72424080893397,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4479454340926432,11.715930872410533,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.44854682691363745,11.711801844090221,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4489878284036806,11.707311182469132,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4489878284036806,11.701550226658583,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4494286805535603,11.69645607993007,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.45011026904003226,11.69018166586757,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.45027051103082816,11.684796076267958,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.45027051103082816,11.679642420262095,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.45099212267995537,11.674630670994521,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.45139310100733926,11.66910164877772,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.45139310100733926,11.664376764744521,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.451673711166427,11.658307581394908,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4523953228155582,11.653618555516008,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4525957373091686,11.64937432333827,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4525957373091686,11.644480066746471,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4533173489582995,11.638503962010144,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4536781547828653,11.633486109226945,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4536781547828653,11.63002617880702,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4540789837700857,11.623577814549208,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4549208142473536,11.620675592869521,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4549208142473536,11.615368586033583,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.45500100991282727,11.607709436863658,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4558028172274359,11.60537865683437,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4561234505491829,11.601758509129283,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4561234505491829,11.596222620457407,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4564842563737486,11.591866999119521,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4570856491947429,11.58703225180507,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4570856491947429,11.582666712254284,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4573662593538307,11.57818215414882,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.45812789416561717,11.573960810154682,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.45812789416561717,11.570423822849994,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4584085043247049,11.565530329197646,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4588895289774073,11.560577326267957,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.45957111746387924,11.556452112644909,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.45957111746387924,11.55326912924647,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4597715319574893,11.54922631308437,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4604931436066205,11.544473963230846,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4604931436066205,11.541455011814833,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46085380009102683,11.536432581394909,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46113455959027405,11.532648401707409,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46197639006753793,11.529492121189833,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46197639006753793,11.524885492771869,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4620966088956746,11.521124964207408,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46281822054480154,11.516554956883194,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46281822054480154,11.515418940037495,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4630586582010711,11.510303431004283,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46353983219393274,11.50579369589687,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4642212713402455,11.502690058201557,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4642212713402455,11.499510126560931,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46434149016837817,11.49594262167812,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46518332064564605,11.49186776205897,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46518332064564605,11.489272242039444,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4655441264702115,11.485382013767957,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4658247366292995,11.480578546971083,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4658247366292995,11.47874367758632,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4666667164467226,11.47689965292812,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46686713094033294,11.470878534764058,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46686713094033294,11.47058938071132,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46746837442116773,11.46685555502772,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4679093759112109,11.463125544041395,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4682301585731174,11.459891443699595,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4682301585731174,11.457197504490619,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46891159771942986,11.455524378269908,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46895162088208914,11.452340631932021,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46895162088208914,11.449085169285533,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.46991381952764516,11.444816523045308,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4701142340212595,11.443559961766008,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47055523551129835,11.440104608982807,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47055523551129835,11.436875849217182,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47123667465761115,11.433409815281632,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47123667465761115,11.43161156699062,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47123667465761115,11.427977686375382,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47203848197221976,11.427931147068744,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4723992877967812,11.423936396092182,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4723992877967812,11.421256952732808,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4727199211185285,11.417717676609758,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47344153276765943,11.415173273533583,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47368211976408825,11.413784723728895,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47368211976408825,11.412929468601945,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47460414590682953,11.40779564902187,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4746843415723072,11.406371241062882,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4746843415723072,11.404590540379283,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4751251937221912,11.402992945164446,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47576660970584467,11.39948266074062,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47576660970584467,11.397771387547257,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47576660970584467,11.394216089695695,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4764882213549716,11.393005304783582,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4768490271795371,11.393424158543345,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4768490271795371,11.390627222508195,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4771698098414436,11.38626244589687,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47781122582509705,11.385809259861707,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47781122582509705,11.383768396824596,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47817203164966254,11.38116066977382,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47893366646144875,11.378107386082409,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.47893366646144875,11.37704690024257,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4790940577924038,11.374355249851945,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4796151056077615,11.37323754355312,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4801763259259413,11.370805292576557,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4801763259259413,11.371500330418346,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.48029669409423315,11.368970423191783,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.48113852457149703,11.366820459812882,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.48113852457149703,11.36469338461757,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.48137896222777066,11.364505701512096,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.48186013622062823,11.360700922459369,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.482421356538804,11.35929940268397,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.482421356538804,11.359240656346083,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4828221855260288,11.35751717612147,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4833834058442046,11.356327753514057,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4833834058442046,11.35392678305507,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4837442116687701,11.353058557957407,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4841852131588132,11.349758081883195,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4841852131588132,11.349384241551158,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.48478645663964826,11.347155695408583,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.48478645663964826,11.345905237644908,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4857084827823898,11.34513772055507,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4857084827823898,11.343260126560931,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.48586887411334095,11.341821985691784,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4864702669343352,11.339868097752333,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4864702669343352,11.339945154637096,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.48679090025608224,11.335814600437882,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.48711168291798873,11.336313562840221,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.48711168291798873,11.334467249363659,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4877931220643015,11.33468850180507,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4881139047262077,11.33431008383632,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4886349525415651,11.331519251316783,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4886349525415651,11.330239801853896,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.48911597719426747,11.33038094565272,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.48919617285974515,11.329064112156633,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.48919617285974515,11.324884729832409,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.49003800333700875,11.325336389988658,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4901583715053009,11.324758081883195,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4906794193206623,11.321963434666396,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4906794193206623,11.32364037558437,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4913208353043158,11.320743494480846,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.49156142230074457,11.32138360068202,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.49156142230074457,11.321083765476946,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4921628151217388,11.320777063816783,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4926036672716228,11.318533258885145,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4926036672716228,11.316888361424208,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.493044668761662,11.31791604086757,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.49360588907983777,11.315417414158583,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4937262572481336,11.313627558201556,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4937262572481336,11.314465265721083,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4946081108880568,11.313700037449596,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.49480852538167114,11.314130335301158,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.49480852538167114,11.31188729330897,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.49532972253718766,11.312003260105845,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4958909428553638,11.311853723973034,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4958909428553638,11.310065393894908,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.49601116168350046,11.309650354832408,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4966927501699684,11.30917504355312,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4970535559945339,11.308149652928119,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4970535559945339,11.309728937596082,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.49769497197818735,11.305297785252332,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4980156052999344,11.304907160252332,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4980156052999344,11.304975061863658,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.4982962154590225,11.306024866551159,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.49901782710815334,11.304387598484757,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.49917821843910476,11.304704218357807,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.49917821843910476,11.304054956883196,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.49973943875728455,11.30291436240077,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.500420877903593,11.302748804539444,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.500420877903593,11.302970056980845,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5004610504064115,11.301611261814832,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5012226852182017,11.301818018406632,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5012226852182017,11.299986200779681,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.501262708380861,11.300830774754283,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5020244925328066,11.298573236912494,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5024253215200313,11.299421625584369,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5024253215200313,11.298231440037494,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5027461041819375,11.298933344334369,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5034275433282502,11.296979456394908,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5034275433282502,11.298405390232807,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5035879346592014,11.29616387411952,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5042293506428549,11.29505150839687,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5042293506428549,11.297379236668345,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5047905709610307,11.29515069052577,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5049508129518266,11.29483330771327,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5056724246009578,11.294831018894907,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5056724246009578,11.295642786473033,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5058728390945679,11.293691187351945,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5065142550782215,11.29378197714687,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5065142550782215,11.294103174656632,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5067948652373094,11.295603113621471,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5070756247365567,11.295603876560932,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5077170407202102,11.29437020346522,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5077170407202102,11.295826654881244,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5078372595483469,11.292056971043346,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5086390668629515,11.294041376560932,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5086390668629515,11.293620996922257,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5089196770220396,11.293418817967183,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5089997233473578,11.292963343113659,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5089997233473578,11.293250208348033,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5097615074993032,11.292883997410533,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5100019451555767,11.291258173435931,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5104831191484344,11.291162806004284,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5104831191484344,11.292820673435932,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5110843626292694,11.294081049412494,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5113649727883575,11.290672235935933,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5113649727883575,11.29263527914882,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.511886169943878,11.29093926474452,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5120465612748292,11.292011194676158,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5120465612748292,11.290684442967182,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.512888391752093,11.292426233738658,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5132892207393177,11.290044336766007,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5134896352329281,11.290125208348034,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5134896352329281,11.28992455527187,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5141310512165816,11.290810327976946,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.514331465710196,11.291739588230845,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.514331465710196,11.290221338719132,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5148526628657125,11.290930109471082,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5154540556867071,11.29162362143397,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5156544701803214,11.29010766074062,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5156544701803214,11.292369776219132,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5162557136611562,11.29150002524257,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5164561281547666,11.289478998631244,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5164561281547666,11.291673975437883,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5172179123067162,11.290574579685932,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5175787181312776,11.291394739598033,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5178191557875513,11.290898066014057,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5178191557875513,11.29233086630702,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5185007442740189,11.291261225193745,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5187411819302926,11.291334467381244,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5187411819302926,11.29120629355312,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5193024022484684,11.293472223728894,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5198636225666445,11.29110863730312,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5198636225666445,11.292239313572646,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5199839907349403,11.293469934910533,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5206654298812491,11.291690760105846,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5209460400403408,11.293859034031632,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5209460400403408,11.291028528660533,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5216276285268088,11.292114191502332,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5219482618485558,11.291529016941784,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5219482618485558,11.294461756199595,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5221486763421702,11.292205744236707,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5228702879912974,11.292224054783583,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5228702879912974,11.292095118016007,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5233513126439998,11.293324976414445,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5235518764777694,11.29462426230312,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5235518764777694,11.292748194187883,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5241531199586045,11.293505793064833,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.524393706955033,11.293592005223033,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.524393706955033,11.293994074314833,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.524954927273213,11.295611505955458,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5252755605949601,11.295079737156632,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.52567653892234,11.293711786717182,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.52567653892234,11.295541315525771,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.526277782403175,11.29419701620937,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5264381737341302,11.293699579685931,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5264381737341302,11.296376734226945,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5271998085459166,11.294897394627332,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5275606143704821,11.29457772299647,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5278412245295698,11.295597773045307,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5278412245295698,11.294741754978896,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5283624216850907,11.295838861912495,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5286430318441787,11.29604256674647,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5286430318441787,11.29650643393397,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5292042521623546,11.294679193943745,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.52956505798692,11.297362452000382,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5298456681460081,11.297271662205457,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5298456681460081,11.295426874607807,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5305271072923206,11.299040918797257,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5306073029577982,11.298001795262095,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5306073029577982,11.298008661717182,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5313289146069252,11.298033075779681,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5317699160969683,11.29948494955897,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5317699160969683,11.29784691855312,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5320103537532379,11.298805170506245,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5326117465742322,11.300057917088271,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5329323798959792,11.298100977391007,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5329323798959792,11.298802881687882,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
0.5334535770514961,11.300363092869521,T105N06+1GFR085,0.6,+1G (upright),Test Run 67
